step,type,amount,nameOrig,oldBalanceOrig,nameDest,oldBalanceDest
398,CASH_IN,23823.2,C619883378,12590174.57,C423754359,4723694.17
474,CASH_OUT,189976.43,C914849707,0.0,C1979003,2458054.08
500,CASH_IN,26106.73,C345653285,7825864.08,C1608370918,3444642.41
377,PAYMENT,7416.29,C323005573,5932.0,M985628505,0.0
357,CASH_IN,13881.04,C486732223,4173540.15,C784190389,136533.23
360,PAYMENT,7020.56,C934906098,45746.26,M336515414,0.0
369,CASH_OUT,240374.52,C775329977,59782.0,C863103142,49649.98
378,CASH_OUT,160513.66,C336993898,100005.0,C1811729890,3862362.13
681,CASH_OUT,487010.46,C1990892739,183.0,C1505720179,0.0
544,TRANSFER,662613.35,C1796208013,14595.9,C1580855586,4070293.32
383,DEBIT,4291.76,C1554659370,51421.0,C488212346,47167.48
522,CASH_OUT,223687.62,C194574171,0.0,C826534901,597377.96
398,CASH_OUT,157128.35,C1243762292,10646.0,C1659422353,2177420.74
403,CASH_IN,151953.93,C1980277403,13790.0,C2145067613,530829.65
356,PAYMENT,5423.47,C1131662551,102345.5,M347161846,0.0
372,PAYMENT,18184.81,C1964288204,198939.0,M781471923,0.0
401,CASH_IN,186455.15,C358116374,16372.0,C329540318,0.0
691,PAYMENT,18488.25,C575934813,16699.0,M1880874960,0.0
639,CASH_OUT,49199.2,C929319226,49199.2,C1153867548,0.0
356,CASH_IN,223189.15,C1301297767,1595541.06,C1695940465,573237.91
379,CASH_IN,19535.79,C620008398,15291696.11,C568247343,30270.6
373,PAYMENT,17800.16,C210314111,474869.57,M1826852177,0.0
378,CASH_OUT,292308.88,C1299418640,0.0,C1436879406,688264.73
404,PAYMENT,3868.8,C1874309526,1380.74,M881296337,0.0
379,TRANSFER,1114526.85,C551858633,1564.0,C142111352,2379909.99
416,CASH_OUT,163840.98,C2019276610,40219.0,C1479854422,444218.03
380,PAYMENT,5958.12,C1461892732,0.0,M548303199,0.0
380,PAYMENT,9018.51,C1113250792,19979.0,M1234765157,0.0
567,CASH_OUT,41060.04,C960463381,0.0,C1682465744,431724.13
358,CASH_IN,200119.38,C285027536,502727.43,C1867862674,539427.36
377,CASH_OUT,132450.89,C47600594,0.0,C242442292,212522.83
400,PAYMENT,26968.88,C1038537515,0.0,M924315932,0.0
401,TRANSFER,920202.1,C895104999,341065.0,C1231926468,0.0
378,CASH_OUT,9806.42,C1934465882,49931.0,C1153704117,4714.45
401,CASH_OUT,179224.22,C964882060,1345.0,C560399084,0.0
399,TRANSFER,243205.9,C361960188,0.0,C108056872,351104.64
684,CASH_OUT,30398.23,C609715255,0.0,C1891990538,1914266.12
360,TRANSFER,758848.47,C1635073538,758848.47,C25163995,0.0
382,PAYMENT,12760.08,C591425999,20506.0,M791895384,0.0
379,PAYMENT,17441.58,C1536166952,79919.0,M548634084,0.0
583,CASH_OUT,2149658.47,C538317086,2149658.47,C1665512792,0.0
525,CASH_OUT,176868.23,C1208506601,9162.0,C406482973,15241.48
403,CASH_OUT,32885.32,C1892611504,0.0,C482174459,747105.45
381,CASH_IN,205142.36,C58710667,4642381.03,C1274090641,977658.11
380,PAYMENT,23914.26,C165561650,0.0,M1242501776,0.0
690,CASH_OUT,223776.61,C472822047,136885.0,C1669077995,11650.96
357,PAYMENT,807.72,C225740182,99687.0,M1842185219,0.0
520,TRANSFER,2871898.5,C955101286,2871898.5,C1205312123,0.0
396,CASH_IN,152541.77,C1763848030,27914.6,C1839671644,6766707.47
378,CASH_IN,75195.45,C1692196187,138.0,C1644942922,3263212.79
709,PAYMENT,5991.12,C1544227599,15546.0,M37924569,0.0
374,PAYMENT,8422.2,C1444443958,0.0,M1935438287,0.0
369,CASH_IN,152997.65,C75652104,4546872.87,C1926941764,2378151.04
469,CASH_OUT,123802.02,C787241038,1814.0,C467339034,2448135.82
381,CASH_OUT,182403.2,C770833438,0.0,C2121913440,2815902.89
713,TRANSFER,2046684.58,C1240168728,2046684.58,C807998987,0.0
717,PAYMENT,6250.33,C1782267845,24688.0,M569241143,0.0
372,PAYMENT,27164.52,C2016242990,2088.0,M1921436819,0.0
370,CASH_IN,565199.3,C2079454493,3144796.03,C1499414605,777470.61
692,DEBIT,807.58,C1970917550,69647.0,C235949230,168902.51
617,CASH_IN,394483.66,C700384880,3967061.86,C1284700271,6112275.03
550,PAYMENT,15756.29,C549109724,0.0,M1591616479,0.0
382,CASH_OUT,194165.19,C1220033890,53320.0,C2125662404,171096.54
471,CASH_OUT,244741.89,C318595983,0.0,C973838900,1366010.69
688,CASH_OUT,292492.02,C2101551536,105351.0,C1808822272,489736.01
371,TRANSFER,1019088.85,C357429415,0.0,C51832602,2049237.78
403,CASH_OUT,177300.85,C465749106,0.0,C1452242663,306272.26
407,PAYMENT,770.16,C859527559,30452.0,M23994200,0.0
358,CASH_IN,137196.23,C1042830573,5889011.04,C1539067329,1091546.04
403,PAYMENT,8983.89,C1267448763,0.0,M111644942,0.0
394,PAYMENT,19062.28,C964877463,0.0,M1675268396,0.0
612,CASH_OUT,367265.59,C386400463,1326.0,C1708167869,76146.11
379,CASH_OUT,329338.33,C67250582,140161.62,C1279264792,433610.24
371,CASH_OUT,273786.05,C617805144,4910.36,C1567252790,2717223.22
404,CASH_IN,99269.46,C1974643797,2540767.34,C1856285900,155485.18
442,TRANSFER,9065.34,C1117911944,9065.34,C1052869730,0.0
371,PAYMENT,974.32,C2115913360,0.0,M1940067967,0.0
379,CASH_OUT,66581.06,C395471333,755556.0,C116249651,0.0
386,CASH_OUT,9723.82,C1593579457,98225.96,C44247024,3963698.23
407,PAYMENT,9849.66,C1603845193,104088.0,M1386404758,0.0
372,PAYMENT,12971.37,C932907902,0.0,M398427787,0.0
372,PAYMENT,24873.41,C895090141,92319.22,M1040004158,0.0
596,PAYMENT,3013.24,C326031924,657.0,M1205006420,0.0
684,CASH_OUT,423390.2,C608892865,278674.48,C1178490473,737852.3
396,PAYMENT,38859.9,C1099391082,95615.01,M1508626703,0.0
380,PAYMENT,10524.92,C1593372058,533.0,M785133465,0.0
409,PAYMENT,26745.92,C1245169091,101544.89,M3329714,0.0
378,CASH_OUT,3700.91,C1665430482,0.0,C1671315455,117860.69
514,CASH_OUT,324542.49,C52654407,0.0,C82057730,1209326.56
380,TRANSFER,78945.73,C1985199034,294459.0,C43869769,13521421.19
401,TRANSFER,1269558.47,C1638697205,126.0,C1095533725,0.0
396,PAYMENT,23027.37,C1276544100,24568.0,M2044981051,0.0
399,CASH_IN,211379.84,C1740647608,6157421.4,C2135919757,1900587.77
376,PAYMENT,16173.92,C227436643,5062.0,M1376476140,0.0
403,CASH_IN,66870.71,C2123665998,14023301.98,C2141156663,1559912.23
402,CASH_OUT,167709.09,C1568288794,0.0,C1743951605,876790.02
595,CASH_OUT,116293.04,C1454644509,0.0,C1437760748,1997288.42
380,CASH_OUT,10121.18,C1929541915,112452.0,C1920999645,81895.53
373,CASH_IN,21346.29,C1337274322,5642869.02,C383505695,295853.76
375,CASH_OUT,309054.59,C282599128,0.0,C744653684,1615189.61
359,PAYMENT,11921.6,C1252962162,0.0,M1927377826,0.0
405,PAYMENT,7484.95,C223671698,201112.25,M742782382,0.0
376,CASH_IN,229612.31,C1129407140,20252.0,C1179009842,276861.54
359,CASH_IN,337048.36,C1032371403,6115558.15,C43907931,9033349.47
469,CASH_OUT,6484526.8,C370286354,6484526.8,C1781740019,200765.69
531,PAYMENT,728.13,C1889786802,2108.0,M409532652,0.0
557,TRANSFER,74709.4,C171758172,74709.4,C1650736473,0.0
573,PAYMENT,1719.04,C1438055971,0.0,M1526252816,0.0
617,CASH_OUT,255183.4,C335846855,154389.0,C1064635533,0.0
376,PAYMENT,4853.33,C1326328845,242853.93,M1712046217,0.0
570,CASH_OUT,140217.4,C913808481,0.0,C1066616514,1931832.16
637,CASH_IN,101684.26,C1960953151,2150941.77,C831423330,178705.71
369,CASH_OUT,27670.09,C1441664236,15054.0,C981813528,315124.36
379,PAYMENT,6827.12,C2104729215,0.0,M1549453616,0.0
527,PAYMENT,30582.97,C1899079763,0.0,M265260054,0.0
661,PAYMENT,3272.92,C1179487871,17068.0,M458185220,0.0
397,CASH_OUT,47718.49,C2081711057,0.0,C1168581199,256473.0
375,PAYMENT,16781.42,C591843681,20876.0,M537917848,0.0
379,PAYMENT,7335.75,C2042057030,194197.97,M1955254754,0.0
690,PAYMENT,3452.69,C1994136242,147466.0,M106306181,0.0
428,PAYMENT,3004.98,C802030763,224550.0,M434563612,0.0
379,CASH_OUT,1778.5,C1810299986,0.0,C874425677,278830.58
396,CASH_IN,383023.17,C779146242,649316.0,C144233232,370774.97
372,CASH_IN,440455.11,C1404129414,13760040.8,C1660101543,519725.65
403,CASH_OUT,25291.69,C1176176348,107606.2,C1577884695,7182516.75
401,CASH_IN,143643.6,C1064543860,3163709.45,C1501893645,2558884.17
403,CASH_OUT,87034.53,C812979314,0.0,C416957180,2776011.46
403,CASH_IN,282260.58,C278801984,6277.0,C986594521,0.0
448,PAYMENT,18420.43,C34245895,21555.0,M453243830,0.0
408,PAYMENT,1874.42,C1991534531,0.0,M237479498,0.0
396,CASH_IN,126122.91,C866947634,600057.12,C807144083,1322740.63
404,CASH_OUT,49400.41,C1446363492,15006.0,C1717043266,0.0
394,PAYMENT,1564.69,C559024612,0.0,M1029958,0.0
369,PAYMENT,21491.77,C2064014136,0.0,M55864153,0.0
378,PAYMENT,11624.0,C1720818389,13246.0,M6320609,0.0
694,CASH_OUT,120817.56,C767813723,42507.0,C1097531082,1222547.29
400,PAYMENT,30500.64,C1002621541,1281.0,M1334637520,0.0
378,CASH_OUT,479083.27,C533754211,6036.0,C1504609810,2632957.87
671,TRANSFER,152724.32,C1406252838,152724.32,C1821499919,0.0
479,CASH_OUT,222869.84,C126312988,20253.03,C1011729474,401466.77
397,PAYMENT,25198.79,C873478022,0.0,M422790381,0.0
373,PAYMENT,13531.72,C437712275,106925.0,M585273006,0.0
513,TRANSFER,168033.36,C1780909298,168033.36,C1196822116,0.0
393,PAYMENT,23522.45,C565427506,0.0,M66177319,0.0
594,CASH_OUT,7233.3,C498162843,19902.0,C1352419097,40429.42
610,CASH_IN,152127.57,C703729475,2884707.14,C19375454,4870531.84
692,CASH_OUT,16775.99,C1274892642,11463.0,C1503684659,2586037.3
369,PAYMENT,39171.79,C1564794783,0.0,M915362033,0.0
402,TRANSFER,627043.86,C43608528,0.0,C20390525,2386062.03
403,CASH_OUT,152279.35,C287142077,0.0,C717459813,1401985.92
399,CASH_OUT,69703.68,C1840401063,609072.0,C824728966,2128119.94
403,PAYMENT,13796.7,C549970095,0.0,M1930180206,0.0
522,CASH_OUT,87775.93,C1007460903,0.0,C1841450602,2218839.17
400,CASH_IN,8029.81,C981731717,10624970.58,C1042097218,793518.23
500,PAYMENT,98.67,C1201314434,6024.0,M337156051,0.0
688,CASH_IN,235248.06,C113870568,254.0,C1221797864,0.0
550,PAYMENT,35691.06,C1320853812,0.0,M1702271928,0.0
356,CASH_IN,107586.59,C421583776,19531003.47,C883888793,184378.02
373,CASH_IN,169805.88,C1918366615,6532333.93,C1185526741,302789.24
360,PAYMENT,9004.48,C152493563,304366.0,M1026980048,0.0
594,PAYMENT,829.44,C1292591569,6447.56,M1387194515,0.0
373,CASH_OUT,90393.51,C303734796,0.0,C1565878795,559890.49
404,PAYMENT,10426.32,C325019625,646480.13,M632731589,0.0
403,CASH_IN,23235.55,C1302178991,7445251.62,C719204335,238184.73
356,CASH_IN,12092.69,C102102319,99523.0,C1777557385,15744.56
400,PAYMENT,62523.44,C3248193,0.0,M1923033008,0.0
397,CASH_OUT,170503.98,C2141057240,123.0,C1649602254,0.0
393,PAYMENT,49960.68,C1045996631,30712.0,M2139987710,0.0
525,CASH_OUT,43044.02,C1707092443,868603.0,C1308018080,258287.86
681,CASH_IN,163969.9,C935232626,7595351.51,C1281784969,870533.92
440,TRANSFER,5049594.33,C2134666226,5049594.33,C1039951237,0.0
396,CASH_IN,47667.46,C895014841,8213270.22,C1702364264,169266.25
408,PAYMENT,1871.13,C915446479,19519.0,M1763987253,0.0
381,PAYMENT,19883.82,C668735117,20492.0,M1643331073,0.0
356,CASH_IN,108933.8,C386204068,1380794.5,C555715378,155558.16
374,PAYMENT,33973.86,C1364206061,0.0,M920751493,0.0
402,CASH_IN,29360.37,C239296123,4042220.25,C663701030,3351038.06
476,CASH_IN,653.36,C1548847220,2693913.91,C673782803,185155.5
402,PAYMENT,6447.88,C1317244285,0.0,M1610340796,0.0
373,CASH_IN,120507.76,C1151070292,11292.0,C1554822875,390484.83
439,CASH_OUT,328583.51,C491119745,547341.12,C1764983394,1495661.47
407,PAYMENT,1478.11,C1901491528,38098.0,M709208647,0.0
378,PAYMENT,41680.17,C1222849880,0.0,M1619119650,0.0
507,CASH_OUT,2291498.65,C1981839007,2291498.65,C2021932305,0.0
599,PAYMENT,7229.42,C363704154,0.0,M2109548637,0.0
729,TRANSFER,1102951.39,C871824170,1102951.39,C948778919,0.0
522,CASH_OUT,78964.65,C464642347,0.0,C1938193678,285564.58
370,CASH_IN,434403.32,C773260889,6099999.57,C138078568,10011032.56
424,TRANSFER,313697.44,C1043016955,313697.44,C2103366345,0.0
380,CASH_IN,70379.04,C788931971,4531777.93,C2123655258,688799.75
394,CASH_OUT,25188.03,C781102993,0.0,C1773776028,106019.38
373,CASH_OUT,118566.25,C292549607,20108.0,C1227464494,535096.33
359,CASH_OUT,139018.48,C146665825,0.0,C907381282,143535.1
402,CASH_IN,432446.47,C1209305761,81739.0,C1836855186,410525.47
372,TRANSFER,2219569.86,C346465160,0.0,C1286160376,4497922.96
399,CASH_OUT,230560.85,C862432819,467759.0,C1503882372,0.0
394,CASH_OUT,7389.79,C917827445,2987.0,C472168200,1073922.07
399,CASH_OUT,86115.78,C606135544,409660.0,C1900400818,116158.37
401,CASH_OUT,49879.12,C1614585187,11320.0,C266122613,0.0
399,PAYMENT,1374.67,C248474342,0.0,M1504986793,0.0
526,TRANSFER,319883.28,C1346194314,319883.28,C2046261868,0.0
500,CASH_OUT,12117.8,C550351137,26249.29,C49074398,179560.84
384,CASH_OUT,273495.19,C510588940,0.0,C1664465554,810143.15
416,CASH_OUT,220450.44,C1184256904,0.0,C76488898,593420.33
372,TRANSFER,248764.94,C1423067460,50540.0,C1545420846,1066231.76
710,TRANSFER,708021.69,C1461217353,50270.0,C1262669158,7921022.49
404,CASH_IN,26501.35,C338520221,269018.0,C1627735712,0.0
375,TRANSFER,27088.65,C1068532726,0.0,C755299833,106911.69
397,TRANSFER,931820.68,C1425487588,30339.0,C1572867332,0.0
383,PAYMENT,1015.37,C807143809,20760.0,M1999311195,0.0
403,TRANSFER,949979.11,C1093983453,949979.11,C1655127778,0.0
380,CASH_IN,26025.73,C149431529,42100.0,C1985571307,377223.74
565,TRANSFER,757401.17,C1666463785,757401.17,C1703328404,0.0
402,PAYMENT,12007.67,C1840230577,82742.0,M1839238671,0.0
401,PAYMENT,2563.21,C2030190308,0.0,M15447279,0.0
659,CASH_IN,44867.43,C1249882087,50874.0,C197231670,1020030.96
569,CASH_IN,292201.12,C920372748,80711.0,C321346879,849042.49
378,TRANSFER,531568.83,C961985003,43249.0,C554195963,149827.0
379,TRANSFER,475441.75,C1747988381,0.0,C657768717,512811.99
401,CASH_OUT,176922.93,C1425167591,0.0,C1893049781,184409.18
382,CASH_OUT,24809.83,C639022195,167598.89,C1630971162,6951227.23
688,PAYMENT,5032.44,C903651320,55663.0,M1219931886,0.0
588,CASH_IN,30546.06,C1741603014,30818.0,C758705745,37414.98
359,TRANSFER,1105436.25,C543672650,0.0,C1229849062,1851510.2
403,CASH_OUT,88426.95,C2128970900,703585.0,C779244002,27875.94
358,CASH_IN,124235.07,C836432218,15957611.35,C786992047,330240.01
402,CASH_OUT,144799.75,C1422646819,9091.0,C232347582,626407.09
378,CASH_OUT,124234.8,C1412495963,274.0,C1362002336,1332634.09
372,PAYMENT,10347.34,C1089307214,0.0,M1311946718,0.0
398,CASH_IN,201090.78,C1148186647,27852667.92,C2114585299,449661.7
395,CASH_OUT,469365.5,C222041421,0.0,C1678403211,36495377.27
594,TRANSFER,586937.34,C394435157,16509.0,C1395213622,141342.51
403,PAYMENT,6123.04,C750048473,0.0,M353521936,0.0
405,PAYMENT,27653.86,C2095591251,44426.21,M361300260,0.0
376,PAYMENT,37712.14,C933910143,67995.0,M1107044166,0.0
525,CASH_OUT,9335.95,C214111805,21144.0,C806394080,3590857.23
469,CASH_IN,87073.45,C1165734465,602298.34,C1833745489,226025.03
404,CASH_IN,69544.21,C95848629,8600414.0,C120421357,1034170.16
402,CASH_OUT,2891.13,C1057216129,0.0,C703547414,28188.4
691,CASH_IN,75469.85,C771084704,6403303.13,C1290124690,2086707.89
381,CASH_IN,93748.43,C1150719834,9150540.72,C631203891,297891.74
378,CASH_OUT,81567.96,C686741169,168964.0,C698745723,42584.38
394,CASH_IN,50275.03,C400058228,73079.0,C1705915320,2983761.44
405,PAYMENT,2798.28,C2119373927,30492.0,M124609243,0.0
375,PAYMENT,3360.17,C488147794,15.0,M673994167,0.0
550,CASH_IN,386757.39,C1856414703,4290683.04,C1048759686,1044469.14
406,CASH_IN,525367.94,C1192266568,8685147.33,C27213789,578650.24
358,PAYMENT,4253.76,C2056316537,0.0,M1912767737,0.0
396,PAYMENT,35377.03,C325001561,0.0,M273300566,0.0
619,CASH_OUT,137648.39,C2016573915,0.0,C268342768,1057229.58
403,CASH_IN,103592.07,C280177431,207.0,C1394394484,126318.32
398,CASH_IN,315454.28,C1362220166,1075474.46,C1758078892,1877735.85
681,CASH_IN,256807.97,C1451571767,3335021.57,C599698590,766077.49
478,PAYMENT,7991.41,C937684185,11621.0,M2143859504,0.0
688,CASH_OUT,376627.76,C1473111564,24224.0,C1058421640,167825.64
563,CASH_OUT,57799.32,C1605351838,122106.0,C1442292274,300428.67
403,CASH_OUT,268109.98,C275331609,0.0,C849812616,937859.57
403,CASH_IN,153386.58,C350190679,17097.0,C833446409,2131437.41
695,CASH_IN,20970.46,C1200026451,5573362.78,C177570320,347800.08
393,CASH_OUT,230140.39,C1670063992,11359.0,C1861343965,2297079.57
695,CASH_IN,106637.8,C444570613,1651127.87,C1821944578,872253.32
369,CASH_OUT,64883.47,C2117517594,0.0,C148111056,298313.07
357,CASH_IN,42509.78,C1788699626,1311828.42,C1208738869,10756946.49
592,CASH_OUT,79861.01,C1897580455,145176.46,C1170624031,366106.42
405,CASH_OUT,93103.84,C1464265928,37187.0,C264791958,84344.02
403,PAYMENT,24435.64,C547230124,457836.89,M2064358536,0.0
376,CASH_IN,69220.29,C453144751,42692.64,C2019479308,377448.35
359,CASH_IN,39336.18,C1528248960,5411709.57,C2064325842,541071.12
379,CASH_IN,285224.54,C1653036847,5882083.6,C2018163639,1783193.23
393,PAYMENT,33378.17,C1723331885,0.0,M1361745105,0.0
403,CASH_IN,74756.44,C901368071,101332.0,C865233805,0.0
395,CASH_OUT,129122.75,C2097648430,560.0,C549018108,0.0
576,PAYMENT,4467.09,C1682124801,0.0,M1204766656,0.0
388,CASH_OUT,6703831.4,C76062067,6703831.4,C1968350430,99114.49
601,PAYMENT,7158.13,C429228162,30570.0,M540377975,0.0
401,CASH_OUT,166843.32,C624515487,689.0,C625041471,4288089.92
380,CASH_OUT,78649.2,C924454006,0.0,C1003815817,473219.53
367,CASH_OUT,972009.75,C961270274,972009.75,C1692249598,298095.31
358,PAYMENT,24968.38,C742659668,52187.0,M417719091,0.0
357,PAYMENT,19606.5,C92021956,0.0,M468088765,0.0
397,CASH_OUT,273953.81,C176732960,0.0,C872794128,73526214.48
373,CASH_IN,388321.74,C798595261,41079.0,C1250439934,53584.91
357,PAYMENT,15682.68,C787501058,0.0,M494558417,0.0
359,PAYMENT,20722.36,C468310052,0.0,M2022615925,0.0
397,CASH_OUT,149124.7,C269977405,0.0,C2051770503,9311320.0
379,TRANSFER,568027.7,C174975080,0.0,C1566653742,11828551.5
397,CASH_OUT,175803.11,C1453819906,51657.0,C2009951977,523855.48
371,CASH_IN,132639.52,C1252465330,1330708.34,C1286047119,793581.35
398,CASH_OUT,73973.26,C938895226,0.0,C1981914463,913835.26
378,CASH_IN,33321.32,C419941214,3252591.64,C1397415921,788805.73
730,CASH_OUT,10000000.0,C315149365,10000000.0,C574552283,62895.13
369,PAYMENT,13719.47,C911822249,105051.0,M2000332261,0.0
380,PAYMENT,8454.66,C2132742668,0.0,M1217612512,0.0
400,PAYMENT,66140.04,C1776043962,181646.12,M505302630,0.0
358,PAYMENT,11557.31,C2144874855,8657.48,M547929251,0.0
401,PAYMENT,25233.91,C1181302903,26683.0,M758054291,0.0
544,PAYMENT,25724.13,C29414968,175497.13,M1581220567,0.0
586,CASH_IN,125334.01,C137609755,580699.45,C682529995,414435.65
395,PAYMENT,8997.51,C1314889175,0.0,M1543439415,0.0
398,CASH_OUT,502468.47,C702734132,6962.0,C54924785,11155.0
373,PAYMENT,12152.85,C645443990,52152.0,M2133436700,0.0
403,CASH_OUT,147066.15,C1727515827,0.0,C367959555,250945.54
690,PAYMENT,7140.47,C1371060633,90027.0,M1646723500,0.0
705,PAYMENT,16417.07,C378559404,274803.0,M817000762,0.0
376,PAYMENT,21737.25,C19843444,344.0,M1315690985,0.0
400,CASH_OUT,366390.5,C2095851642,740.0,C831026507,32836.66
544,PAYMENT,10520.56,C599949237,0.0,M1585410271,0.0
372,PAYMENT,43292.97,C66236192,545783.69,M1208302316,0.0
397,PAYMENT,18230.81,C1757133952,129484.0,M2038470151,0.0
394,CASH_IN,4229.6,C127482999,10459596.18,C2089760139,3456111.28
356,CASH_OUT,105877.6,C943537136,14802.0,C1964149366,31459.23
377,CASH_IN,58854.13,C1767853304,3766268.92,C137014627,202257.59
372,TRANSFER,1720122.01,C998014423,395.0,C864382899,4235034.03
429,CASH_IN,327260.2,C677406792,5879769.91,C1793854209,15782222.87
621,TRANSFER,6038051.03,C1986822150,6038051.03,C432052755,0.0
687,TRANSFER,33002.94,C1826560112,0.0,C644245834,701639.06
377,CASH_OUT,123562.47,C1722518830,0.0,C1560679561,1513429.26
402,PAYMENT,13354.24,C717663259,124347.0,M286086220,0.0
405,TRANSFER,424577.94,C1788143265,0.0,C1510928019,1389027.54
563,PAYMENT,357.2,C1270484213,21345.0,M12523752,0.0
404,TRANSFER,381894.7,C1852139728,0.0,C1927975953,1300120.88
439,CASH_IN,100047.98,C1756549121,6015356.22,C1632208252,505332.33
396,PAYMENT,8869.77,C545694665,0.0,M1948579513,0.0
359,PAYMENT,24473.46,C457178924,0.0,M1315785976,0.0
358,PAYMENT,4287.96,C958837725,0.0,M1780516654,0.0
376,CASH_OUT,209909.14,C1036351258,0.0,C1209558764,592276.0
395,CASH_IN,149054.22,C425476489,22599100.04,C1949923301,461419.35
690,CASH_OUT,80019.22,C886147315,0.0,C330175136,4004781.93
471,CASH_OUT,53889.88,C402573614,101094.0,C507451548,631451.53
402,PAYMENT,20597.38,C206050364,67989.0,M1667402328,0.0
644,PAYMENT,21355.18,C361026688,402799.0,M380836141,0.0
400,PAYMENT,39419.39,C1176066844,130123.0,M1440259224,0.0
404,PAYMENT,11093.16,C1902103011,0.0,M325336195,0.0
500,CASH_IN,150342.18,C761321888,2520357.89,C1534936220,868575.92
406,CASH_OUT,77870.29,C625668205,0.0,C1933647916,3248953.01
431,PAYMENT,5428.82,C1877066603,20007.0,M1225741383,0.0
378,PAYMENT,8027.4,C205038476,0.0,M1349023641,0.0
400,CASH_IN,85603.79,C1191349785,6241123.16,C346019040,318141.88
396,PAYMENT,50259.95,C1441127858,0.0,M463103145,0.0
403,PAYMENT,7805.89,C1031058502,0.0,M1494571145,0.0
709,PAYMENT,20807.72,C865744880,105050.0,M1888616178,0.0
404,PAYMENT,10469.55,C1764749362,18125.88,M898589846,0.0
400,CASH_OUT,263745.11,C792745438,3046.0,C554027837,117595.53
695,PAYMENT,8993.89,C1507747500,20714.0,M1010807633,0.0
403,CASH_IN,85508.67,C1921671474,11161.0,C775179029,0.0
356,PAYMENT,566.36,C1561721441,202130.0,M1926351724,0.0
691,CASH_IN,91659.45,C199375381,2337900.18,C2022374563,200691.76
394,PAYMENT,274.04,C1102463325,7431.43,M79183049,0.0
522,PAYMENT,4002.91,C869934752,7011.0,M58635622,0.0
598,PAYMENT,15303.49,C1880926262,2008.0,M2085960903,0.0
376,CASH_OUT,18988.74,C453459004,41895.0,C1245966132,494497.65
379,PAYMENT,34983.57,C1747759386,0.0,M2042120122,0.0
371,CASH_OUT,112411.91,C50753157,109.0,C1949355274,6919113.04
596,PAYMENT,2282.47,C1176835103,3457.0,M1172428756,0.0
661,PAYMENT,7460.21,C1152763963,56377.0,M1954122043,0.0
374,TRANSFER,19671.24,C1364544570,0.0,C1616987103,26703.11
546,CASH_OUT,371862.25,C1745106269,0.0,C76539562,3414676.1
378,CASH_OUT,8884.0,C2001390272,185479.0,C1145633657,2175766.16
692,PAYMENT,10920.2,C1362081662,206758.75,M581779363,0.0
398,CASH_IN,88454.42,C2062387667,6065149.58,C1741546451,242845.95
542,PAYMENT,37385.69,C1106968979,0.0,M264428409,0.0
612,CASH_OUT,84919.92,C1764498789,0.0,C1232758775,217512.49
375,TRANSFER,945823.79,C301797693,12183.0,C280328448,601701.01
356,PAYMENT,7149.35,C1330782593,79248.0,M1637931596,0.0
402,CASH_IN,184572.8,C1660686406,50456.0,C411423326,31441.66
371,CASH_OUT,387678.35,C1704217532,21849.0,C382067173,135949.3
403,CASH_IN,176631.62,C611849595,4779750.36,C1581471073,5169935.8
370,TRANSFER,6049222.49,C1874246453,184280.0,C696920398,27195.16
403,CASH_IN,3728.17,C1918101550,107625.0,C995425393,0.0
379,TRANSFER,8317724.27,C2084166173,8317724.27,C1399946131,0.0
396,CASH_IN,362470.88,C1264780024,166631.0,C176634708,4976085.15
400,CASH_OUT,303390.16,C1380926921,0.0,C1417589066,660243.61
522,PAYMENT,20408.61,C1404325291,269302.05,M1664041983,0.0
402,CASH_OUT,268580.11,C399246672,10835.0,C2092983567,258036.88
382,CASH_IN,85574.78,C80463680,888739.57,C346880788,3585686.53
396,CASH_IN,437008.26,C605619406,2006265.71,C1883733036,7470860.1
598,CASH_OUT,453699.35,C2031919983,453699.35,C1529830954,1321758.82
376,CASH_OUT,29972.01,C146949769,30994.0,C688547271,83892.11
589,CASH_OUT,60105.09,C610082101,106148.0,C137645558,151045.48
359,PAYMENT,6580.24,C1812182490,51038.0,M481439430,0.0
705,CASH_IN,31709.88,C1538387209,11149.0,C1287979040,3147369.27
380,CASH_IN,80951.97,C1478811435,9665929.07,C946805111,4827313.23
398,CASH_IN,263424.98,C1180665952,5893634.77,C1170703559,787677.37
492,TRANSFER,1059682.92,C937734682,1059682.92,C122818160,0.0
378,CASH_OUT,328566.24,C1603899494,3070.0,C1588381112,752155.43
358,PAYMENT,11043.46,C24627495,0.0,M1721595690,0.0
378,CASH_IN,238450.62,C1422313384,53852.0,C1995121002,916963.52
544,CASH_IN,83259.25,C419564897,4585323.74,C300366110,4548359.78
397,PAYMENT,14638.91,C614953287,0.0,M2126978057,0.0
381,PAYMENT,4043.59,C1350455661,0.0,M679784702,0.0
381,TRANSFER,693713.71,C1440711035,0.0,C1212228711,1531278.99
395,CASH_OUT,139128.31,C1490383406,623.0,C675928769,617877.81
395,PAYMENT,9898.63,C1140466143,0.0,M1774058537,0.0
500,CASH_OUT,260164.02,C1994442779,303086.0,C1562675881,488303.56
469,CASH_OUT,261340.03,C1579884955,2092.0,C1094538492,42211.1
403,CASH_OUT,218810.09,C2038283601,0.0,C1427476149,2485759.63
402,TRANSFER,836766.49,C677776379,499331.62,C2112093582,972299.61
619,PAYMENT,9768.14,C1157348093,98623.0,M875492122,0.0
