step,nameOrig,isFraud
474,C1890150867,0
664,C1035659576,0
402,C844370503,0
567,C14110900,0
373,C1433232554,0
403,C327876021,0
451,C711520953,0
659,C414931107,0
375,C1743103445,0
379,C2050396666,0
396,C407865318,0
356,C1733382005,0
400,C1638338147,0
375,C759308812,0
520,C1467022332,0
356,C2003564963,0
514,C126842659,0
404,C1200116987,0
594,C731897655,0
395,C1997794192,0
567,C553614985,0
380,C2036891155,0
400,C1968020150,0
358,C1375835011,0
373,C456438449,0
380,C250378797,0
373,C949342763,0
378,C573844938,0
542,C1925212819,0
405,C541170006,0
371,C472273083,0
485,C1844195426,1
403,C2003859214,0
661,C2078416518,0
402,C1508528819,0
377,C758558310,0
377,C1652187004,0
379,C382358223,0
546,C259075124,0
396,C1372276067,0
595,C920964973,0
372,C627894055,0
379,C735063560,0
404,C1055603878,0
540,C1530037265,0
356,C1741652824,0
373,C481692743,0
379,C2045965241,0
372,C802473572,0
402,C695202161,0
400,C1961262387,0
402,C1838456344,0
371,C1445325194,0
546,C1454568565,0
403,C1386536769,0
378,C23657989,0
377,C2074693129,0
375,C1080271158,0
431,C908386891,0
695,C2034313020,0
702,C1461113533,1
399,C2147422442,0
384,C406776975,0
588,C1959849043,0
369,C518734648,0
371,C1569666893,0
573,C803654821,0
356,C596161107,0
420,C226864610,0
542,C1548365504,0
420,C552386469,0
372,C1859054619,0
371,C315659084,0
359,C1281701904,0
540,C993599951,0
397,C1908181980,0
399,C1226353936,0
402,C2037998289,0
469,C151804398,0
379,C1709212881,0
378,C674287782,0
378,C1857887815,0
372,C340736297,0
400,C835377218,0
397,C2098392428,0
595,C1997334470,0
378,C280613374,0
595,C1676610572,1
394,C1087437414,0
358,C933363331,0
594,C1179911228,0
406,C552479283,0
356,C411479043,0
396,C184556653,0
356,C1225666894,0
395,C1869617767,0
356,C921201849,0
383,C1366761448,0
657,C1550289532,1
356,C2069229362,0
372,C1701140426,0
399,C1706667061,0
393,C1669047596,0
370,C486124985,0
381,C1992459368,0
448,C1777453273,0
380,C145573831,0
692,C1386872793,0
405,C1798627884,0
379,C1070771285,0
369,C701901138,0
370,C1489593986,0
381,C272285843,0
404,C233067062,0
393,C2096211187,0
522,C1582067242,0
403,C126100160,0
371,C985320117,0
398,C332671852,0
403,C524701806,0
592,C291588117,0
406,C1216438383,1
684,C251340866,0
373,C1354244501,0
395,C414467094,0
379,C1570843882,0
396,C125669504,0
403,C1017185000,0
406,C1144650487,0
374,C1179820387,0
379,C1070441145,0
398,C1400985972,0
589,C200067090,0
540,C501959843,0
374,C607684917,0
378,C1040738932,0
659,C1022258556,0
394,C304781517,0
546,C2003051729,0
587,C1597545296,0
576,C2116325226,0
404,C1055366870,0
500,C1476424719,0
442,C440056722,0
399,C1665979735,0
382,C527678083,0
378,C627786628,0
378,C817721835,0
601,C1549340974,0
396,C1496976614,0
379,C567333675,0
617,C317724620,0
371,C1580251472,0
372,C377714838,0
398,C1149237494,0
370,C329482589,0
514,C809811887,0
398,C190395560,0
399,C1460239553,0
405,C1772711281,0
524,C151763688,0
601,C1961017545,0
589,C1176372959,0
400,C615016315,0
493,C1979771221,0
564,C1357699245,0
373,C1013628857,0
401,C305468975,0
401,C1378941905,0
394,C710057412,0
404,C1529150925,0
396,C1418864357,0
433,C1431630057,1
382,C119988834,0
396,C303462366,0
394,C925473162,0
374,C1308988706,0
695,C516424274,0
394,C659495277,0
379,C966879629,0
397,C85807605,0
369,C1326298426,0
394,C1877079229,0
397,C828454355,0
565,C1318345707,0
591,C2084263514,1
382,C1150751821,0
369,C2021865862,0
378,C930303794,0
493,C319500671,0
401,C370343964,0
398,C2056556834,0
590,C240730590,0
403,C2058116135,0
692,C1140048194,0
356,C1669997379,0
403,C300830682,0
659,C1628863480,0
379,C479164633,0
394,C1124053684,0
395,C136718322,0
394,C1281840106,0
397,C2042637298,0
399,C971985168,0
595,C2032293618,0
378,C1992081602,0
399,C426450081,0
370,C1954228260,0
399,C2005254666,0
478,C63485295,1
417,C1229699193,1
371,C290481221,0
379,C35058404,0
379,C286023106,0
520,C1741031215,1
530,C17893200,0
402,C1826035701,0
369,C748862753,0
374,C90120091,0
373,C1000733983,0
404,C1421419054,0
476,C744487030,0
544,C914750643,0
378,C2056510465,0
544,C948155629,0
569,C694643897,1
487,C1540815596,0
588,C740610739,0
393,C682107637,0
371,C685447423,0
419,C1050027299,0
404,C1577488867,0
370,C1267424578,0
407,C403582851,0
733,C482285608,1
381,C1359067624,0
383,C750569376,0
379,C439624566,0
375,C636927538,0
356,C1627449019,0
370,C1614513596,0
377,C2043293375,0
386,C1841715332,0
396,C728889216,0
558,C189647886,1
592,C1918203059,0
404,C2112913290,0
370,C297796418,0
524,C263849171,1
522,C957864852,0
594,C1171380033,0
448,C1359307228,0
404,C60559312,0
378,C703205981,0
487,C1573491047,1
509,C1445437580,0
376,C1105722528,0
397,C1289478237,0
374,C708040341,0
371,C284708770,0
730,C1868631555,1
378,C2072026173,0
404,C1899475203,0
557,C467552015,1
373,C1739633741,0
496,C1871874439,0
403,C646979061,0
409,C1729806693,0
381,C1790962901,0
357,C1190923038,0
404,C840292443,0
469,C1430184744,0
728,C1305559146,1
396,C1112584257,0
397,C1534341173,0
397,C1394344757,0
370,C656163134,0
595,C568168780,1
373,C611155897,0
404,C1744271246,0
372,C130132824,0
406,C1252492731,0
372,C242154843,0
407,C55077581,0
399,C1782787960,0
649,C1931992336,1
373,C355030713,0
500,C290491907,0
402,C1947841351,0
688,C943426098,0
378,C1092122044,0
379,C1678058156,0
399,C1077886216,0
394,C1771548480,0
400,C2050827127,0
400,C229863334,0
637,C787393636,0
362,C1058968085,0
681,C1698991541,0
478,C1706008290,0
514,C1245726590,0
395,C1266862943,0
356,C520336180,0
373,C1592714006,0
661,C1437006145,0
373,C1559768631,0
398,C212048233,0
566,C1025024603,1
447,C1937221024,1
401,C1253594735,0
612,C287498293,0
402,C244816156,0
379,C1072132166,0
380,C68251496,0
374,C1539604721,0
595,C799378709,0
356,C1031326839,0
522,C391119747,0
383,C1656853623,0
544,C1960073098,0
357,C1716578973,0
597,C1096993153,0
403,C1390902804,0
542,C1265046181,0
399,C352295311,0
382,C577100898,0
397,C2089778843,0
378,C2004933190,0
684,C1906296378,0
380,C1336612045,0
382,C1052567631,0
400,C1126977591,0
399,C2052447571,0
401,C1804682308,0
374,C1360487786,0
595,C893805748,0
402,C499287522,0
374,C956806392,0
381,C1334580871,0
394,C205725333,0
379,C1661937986,0
371,C362567814,0
522,C1550113252,0
570,C444622217,0
500,C509419906,0
358,C770286216,0
399,C1834291254,0
718,C558632475,0
395,C1678262486,0
359,C1957855900,0
375,C772448660,0
379,C2045828591,0
370,C1254110463,0
380,C452617557,0
399,C258087971,0
600,C1402128249,1
370,C2068604172,0
397,C223972507,0
400,C1471383369,0
393,C9800536,0
378,C268806456,0
373,C588103391,0
356,C821003195,0
380,C944536078,0
493,C355757233,0
372,C564354897,0
463,C1410654808,1
692,C988590378,0
688,C563181995,0
544,C1879137685,0
380,C2058437949,0
379,C277156786,0
404,C686916365,0
405,C1298228165,0
686,C1441615724,0
370,C167962781,0
522,C514827411,0
402,C1937832321,0
684,C373803359,0
471,C207463451,0
398,C1257634086,0
401,C934258956,0
681,C559684988,0
359,C674719592,0
612,C1648305481,0
359,C1248078350,0
380,C1935868970,0
374,C1399223554,0
642,C32469851,0
407,C1307845503,0
379,C1967959813,0
356,C949072463,0
404,C479808824,0
396,C1439366867,0
686,C664637586,0
401,C1115853305,0
378,C700539594,0
376,C1544162472,0
406,C1912506797,0
380,C2009280563,0
395,C1616990832,0
400,C1522102663,0
382,C249749323,0
380,C777698728,0
381,C536229178,1
688,C1572901658,0
397,C1654968029,0
596,C1464517272,0
399,C19242018,0
525,C929251136,0
403,C1070380256,0
380,C2135945154,0
570,C125027888,1
588,C355210651,0
380,C594359201,0
469,C1511110077,0
379,C1185220770,0
371,C395296965,0
397,C1161100349,0
402,C678622698,0
399,C736171186,0
394,C2030067282,0
565,C606035489,0
404,C106186557,0
394,C2024341305,0
400,C1023929049,0
400,C1545515659,0
406,C382809045,0
403,C266303201,0
406,C2104644436,0
358,C1249257461,0
617,C921176841,0
397,C1718603972,0
372,C831092719,0
378,C1685529267,0
396,C253322604,0
542,C797354074,0
378,C1829908308,0
398,C949993435,0
374,C1880119601,0
525,C1824047260,0
525,C2034806764,0
375,C1662672774,0
546,C1982139426,0
401,C258925253,0
356,C1311871118,0
381,C1429740704,0
374,C1436052945,0
378,C1817643948,0
522,C1882246050,0
372,C953321123,0
467,C1873382948,1
680,C1158825212,1
382,C635473858,0
707,C1238715369,0
474,C1325439718,0
402,C1458006481,0
395,C1109441086,0
404,C377649496,0
690,C871631720,0
547,C2058634303,0
370,C1896788239,0
399,C1002369563,0
374,C134868170,0
594,C728373566,0
403,C351572581,0
374,C380297484,0
374,C2040671885,0
403,C1292386638,0
396,C490447901,0
590,C2068731384,0
403,C276994707,0
673,C1419832653,1
714,C408843266,0
621,C813882300,0
372,C1322079606,0
463,C1158527799,1
380,C2058185743,0
395,C1772331724,0
399,C23189773,0
490,C1146119337,0
379,C886282881,0
394,C380207047,0
428,C1677062711,0
376,C1216350884,0
377,C1690040461,0
520,C1734949902,0
590,C128299299,0
394,C575104937,0
572,C149758209,1
597,C9825132,0
403,C1204979411,0
512,C1698844307,1
552,C1687161553,0
700,C311401803,1
395,C214697002,0
681,C128732112,0
373,C1369502719,0
393,C846928031,0
400,C905124987,0
358,C628970811,0
599,C1452524962,0
518,C977617431,0
374,C1739135947,0
357,C271413931,0
372,C792337674,0
590,C1769335281,0
407,C2012585885,0
395,C1539649706,0
408,C388339123,0
381,C1175731134,0
404,C551623039,0
644,C312463248,0
382,C1469141122,0
483,C1237045559,0
474,C290727308,0
379,C1791986907,0
399,C463123100,0
670,C751709456,0
372,C520368241,0
373,C1058094676,0
399,C1713564256,0
402,C1200982471,0
403,C1748900169,0
376,C1605805071,0
563,C804072353,0
373,C353448681,0
379,C723427226,0
394,C819495750,0
361,C1606370538,0
402,C286955379,0
597,C1475089997,0
401,C122573796,0
490,C945414435,0
399,C1291034976,0
404,C16278703,0
400,C889948317,0
599,C852939685,0
371,C1686813980,0
373,C1586279671,0
418,C1463709824,1
474,C1876882583,0
394,C1361894330,0
375,C616644133,0
550,C1251545022,0
406,C390395645,1
358,C1255533630,0
371,C268899202,0
398,C573999682,0
373,C100883870,0
404,C283610717,0
374,C1480744004,0
396,C994567393,0
709,C1549787318,0
377,C1444299981,0
403,C874181225,0
395,C537682763,0
396,C1826351176,0
380,C2077375421,0
369,C462296357,0
398,C1858485796,0
397,C1132867810,0
598,C1189373169,0
709,C272928354,0
462,C1101966116,1
544,C1955052380,0
688,C1438273158,0
394,C1424247704,0
382,C809847921,0
405,C358953338,0
369,C1875926575,0
522,C1149705011,0
522,C1853259227,0
356,C2000725918,0
594,C1285283553,0
520,C1579517417,0
426,C935804182,0
522,C220564203,0
377,C499481399,0
370,C1952355850,0
500,C1594258248,0
398,C483516089,0
518,C894327936,0
404,C442232752,0
514,C852909709,0
374,C2121171538,0
369,C494294904,0
398,C699808652,0
396,C687660735,0
714,C441193392,0
379,C1691633084,0
380,C2050154108,0
522,C2135180005,0
396,C24593130,0
402,C1380382530,0
372,C571445653,0
546,C1130522923,0
548,C1368412148,0
356,C1992230352,0
377,C307951197,0
382,C184373908,0
510,C1071582702,1
394,C648342069,0
615,C177838089,1
371,C1872729400,0
380,C1663297921,0
393,C345822752,0
378,C1671780635,0
378,C1914964276,0
406,C1914252459,1
547,C1617518587,0
399,C229906411,0
522,C1479981320,0
376,C1995978282,0
376,C2000531710,0
398,C1414561176,0
397,C2146836200,0
395,C1394711871,0
409,C28043543,0
375,C485673890,0
379,C1039867338,0
397,C1485643706,0
370,C993098158,0
402,C135546084,0
403,C1960174084,0
376,C600173845,0
378,C538389938,0
680,C1669123566,1
374,C186075022,1
379,C894067889,0
378,C1675351393,0
684,C219133586,0
550,C662184778,1
489,C1002895272,1
405,C378198481,0
688,C394241919,0
479,C122142426,0
395,C1870181283,0
357,C1902199840,0
375,C812049071,0
398,C597732065,0
402,C1848296445,0
396,C664529950,0
379,C71707566,0
379,C9560667,0
380,C1512885256,0
399,C592721011,0
377,C165278572,0
402,C2020857514,0
375,C1767267812,0
378,C256879201,0
371,C225769769,0
399,C549079074,0
538,C110283695,0
694,C599212256,1
379,C619412210,0
374,C1727448826,0
522,C689540763,0
404,C1538211331,0
458,C2126395117,1
705,C1719737389,0
619,C124284615,0
379,C1307862612,0
448,C1556275913,0
538,C1472936458,0
402,C1936816140,0
594,C1325211703,0
403,C1261356190,0
403,C1129424373,0
380,C1956180887,0
378,C1693264685,0
398,C766564967,0
483,C1658688393,1
397,C1095502692,0
399,C29360422,0
552,C101552969,0
395,C1161459668,0
402,C47808646,0
426,C132611339,0
522,C60461398,0
400,C573118746,0
398,C505766549,0
359,C1854441404,0
376,C429749756,0
465,C1907027988,1
395,C1093798524,0
619,C1416455112,0
397,C1831599431,0
357,C7326398,0
571,C820969286,0
357,C193950939,0
378,C525589131,0
356,C1175008810,0
379,C819905729,0
568,C287337523,1
402,C369613422,0
370,C2003687654,0
545,C80808410,0
379,C578344175,0
381,C230230835,0
657,C1783297640,1
397,C183617710,0
376,C1980656314,0
492,C2018680623,0
571,C369410952,0
404,C606316558,0
405,C894877544,0
448,C1325778477,0
360,C1339006997,0
374,C1941496102,0
407,C1066194985,0
373,C319900030,0
608,C120686089,0
370,C916319423,0
596,C1208166603,0
396,C48246331,0
356,C185134145,0
402,C1351557167,0
358,C561353508,0
594,C629778676,0
661,C1644885094,0
375,C35807367,0
469,C2087130336,0
476,C468453649,0
395,C1904669860,0
403,C1653423569,0
400,C1014136198,0
377,C1671856682,0
544,C1508209258,0
382,C414926358,0
690,C351791555,0
402,C857512693,0
394,C787849649,0
404,C239061031,0
402,C640733488,0
474,C1885715747,0
402,C11329263,0
399,C1880852419,0
379,C214320894,0
404,C1084916960,0
357,C2081266018,0
378,C1592044342,0
400,C1632411586,0
449,C1017426038,0
377,C39424656,0
376,C475369272,0
373,C815452086,0
405,C1818116264,0
469,C218945310,0
402,C417842080,0
373,C65259992,0
400,C908310452,0
492,C53346238,0
545,C1557565467,0
400,C279967454,0
357,C484370614,0
379,C811569156,0
370,C1928594025,0
399,C1596453327,0
688,C2144114406,0
659,C1719904280,0
373,C1543180069,0
396,C1600041682,0
661,C1474871562,0
684,C1210150591,0
397,C480667387,0
398,C1565801530,0
356,C222979543,0
374,C1670155928,0
563,C1069229013,0
356,C1270298685,0
617,C1612029411,0
544,C1436169754,0
381,C1822584395,0
403,C2028337212,0
514,C1884299737,0
370,C521534402,0
474,C249731415,0
396,C1193150448,0
397,C757114882,0
356,C810844311,0
356,C392177633,0
573,C93961685,0
403,C1426519627,0
382,C1408306578,0
381,C490605562,0
371,C623789359,0
590,C481931493,0
379,C1845424321,0
686,C1452140230,0
546,C2077791043,0
451,C983355709,0
374,C2051653945,0
396,C1317438575,0
592,C1619635602,0
382,C838456837,0
588,C497886293,0
404,C848474079,0
398,C1028384678,0
402,C1283513276,0
374,C939665713,0
538,C615843583,1
428,C138346980,0
525,C1445936005,0
379,C1356660099,0
371,C764927894,0
715,C833100499,0
371,C2054953439,0
551,C500819962,0
399,C1763456375,0
359,C1359122686,0
394,C851502641,0
471,C1690415712,0
403,C1137075578,0
399,C744857151,0
394,C2087556772,0
374,C2111220449,0
695,C1696624196,0
372,C1253880217,0
571,C1950060152,0
400,C1048766061,0
684,C251054795,0
406,C1142415689,0
681,C1129328323,0
407,C1355511754,0
566,C421429089,0
397,C1852344724,0
402,C1592314695,0
361,C1868221629,0
398,C309836874,0
394,C1051693154,0
426,C765640834,0
397,C2020918822,0
373,C2111900191,0
384,C2138450783,0
570,C2041089841,0
402,C1446322902,0
375,C663778269,0
394,C1621206859,0
692,C365047763,0
550,C1317546431,0
358,C1003046250,0
398,C949092086,0
375,C32535922,0
400,C1519711236,0
681,C1973321637,0
379,C1005475131,0
404,C455718629,0
379,C1810958718,0
408,C1018271412,0
397,C613945234,0
596,C539530263,0
686,C1595102087,0
542,C364529315,0
405,C1837182679,0
404,C1458746895,0
375,C325746602,0
404,C1742220689,0
379,C72272215,0
404,C1376628186,0
401,C167901330,0
398,C189726075,0
582,C938063535,0
393,C1304910863,0
681,C1865785992,0
358,C1037212537,0
396,C1324859301,0
396,C1261116519,0
400,C1115133775,1
397,C1801935439,0
514,C46636375,0
379,C2027054235,0
394,C612891851,0
375,C612654159,0
595,C1645992663,0
376,C902827729,0
373,C151259366,0
360,C230109403,0
401,C1704681200,0
394,C1908782952,0
396,C1533628522,0
374,C1872973308,0
397,C217704700,0
428,C1051268853,0
397,C1594512539,0
589,C1369286842,0
370,C1129436028,0
381,C1526795445,0
378,C1919489193,0
399,C1128939163,0
398,C1565440610,0
398,C162644344,0
401,C114786755,0
695,C398865090,0
397,C622966479,0
369,C175939936,0
525,C415126297,0
369,C585378481,0
455,C1061263760,0
373,C402988872,0
394,C917329944,0
528,C722330487,0
405,C1962912498,0
681,C483809428,0
400,C922447660,0
522,C681056657,0
401,C1739602473,0
400,C322376900,0
664,C1816016520,0
380,C1815914543,0
394,C1787230514,0
372,C2011687419,0
375,C1826852308,0
379,C515481039,0
399,C950589693,0
548,C1915687470,0
692,C1039681029,0
373,C2043693975,0
400,C1429286765,0
542,C1862168533,0
378,C555723925,0
518,C1352624111,0
373,C377357295,0
382,C565029300,0
589,C97516088,0
395,C406102436,0
370,C1607630534,0
400,C1807426314,0
673,C1409955538,0
566,C588240495,0
406,C384118494,0
373,C1413573026,0
608,C43374021,0
399,C670585869,0
596,C380570785,0
403,C1268062242,0
369,C1333497137,0
518,C485213160,0
373,C180174877,0
376,C1347844176,0
396,C1832463202,0
403,C1688430107,0
687,C382243090,0
371,C154622157,0
403,C653882417,0
394,C1506792888,0
378,C1141380624,0
406,C2100223744,0
592,C1779597185,0
398,C1937283428,0
464,C180932654,1
395,C223029431,0
546,C261274951,0
594,C528483470,0
514,C373378811,0
373,C2128777707,0
514,C1395357140,0
397,C1448905403,0
377,C852703435,0
380,C783117623,0
469,C322566213,0
544,C716485481,0
384,C565562031,0
404,C653844146,0
403,C2072759471,0
402,C1271342923,0
401,C1915295066,0
396,C220364055,0
371,C698112151,0
374,C1757423579,0
405,C181804908,0
379,C1302146241,0
400,C404275342,0
358,C1768007167,0
408,C1633585452,0
379,C1338354996,0
356,C1808551664,0
596,C407770061,0
371,C987018325,0
547,C1113784888,0
380,C906190663,0
714,C157853793,0
404,C1880876613,0
405,C1930759501,0
398,C1844715381,0
359,C336381303,0
392,C384434585,1
545,C1970251910,0
401,C457818962,0
372,C2068879130,0
694,C494304798,0
394,C1470188711,0
570,C1603654704,0
381,C2110133134,0
614,C110548555,0
402,C448651734,0
402,C1802758442,0
493,C1832175739,0
522,C206202421,0
378,C1249205035,0
491,C994518144,1
400,C732919517,0
367,C1210833971,1
375,C1836140703,0
596,C978791574,0
356,C707161213,0
565,C139296304,0
403,C1260108317,0
567,C956106894,0
404,C1278608248,0
402,C619259827,0
428,C1346992915,0
548,C1280631511,0
490,C241873367,0
374,C202847181,0
522,C1503387307,0
661,C892376343,0
403,C1852993594,0
372,C1487105306,0
523,C439658405,1
517,C1878915641,0
394,C863375903,0
400,C219362747,0
398,C619883378,0
474,C914849707,0
500,C345653285,0
377,C323005573,0
357,C486732223,0
360,C934906098,0
369,C775329977,0
378,C336993898,0
681,C1990892739,0
544,C1796208013,0
383,C1554659370,0
522,C194574171,0
398,C1243762292,0
403,C1980277403,0
356,C1131662551,0
372,C1964288204,0
401,C358116374,0
691,C575934813,0
639,C929319226,1
356,C1301297767,0
379,C620008398,0
373,C210314111,0
378,C1299418640,0
404,C1874309526,0
379,C551858633,0
416,C2019276610,0
380,C1461892732,0
380,C1113250792,0
567,C960463381,0
358,C285027536,0
377,C47600594,0
400,C1038537515,0
401,C895104999,0
378,C1934465882,0
401,C964882060,0
399,C361960188,0
684,C609715255,0
360,C1635073538,1
382,C591425999,0
379,C1536166952,0
583,C538317086,1
525,C1208506601,0
403,C1892611504,0
381,C58710667,0
380,C165561650,0
690,C472822047,0
357,C225740182,0
520,C955101286,1
396,C1763848030,0
378,C1692196187,0
709,C1544227599,0
374,C1444443958,0
369,C75652104,0
469,C787241038,0
381,C770833438,0
713,C1240168728,1
717,C1782267845,0
372,C2016242990,0
370,C2079454493,0
692,C1970917550,0
617,C700384880,0
550,C549109724,0
382,C1220033890,0
471,C318595983,0
688,C2101551536,0
371,C357429415,0
403,C465749106,0
407,C859527559,0
358,C1042830573,0
403,C1267448763,0
394,C964877463,0
612,C386400463,0
379,C67250582,0
371,C617805144,0
404,C1974643797,0
442,C1117911944,1
371,C2115913360,0
379,C395471333,0
386,C1593579457,0
407,C1603845193,0
372,C932907902,0
372,C895090141,0
596,C326031924,0
684,C608892865,0
396,C1099391082,0
380,C1593372058,0
409,C1245169091,0
378,C1665430482,0
514,C52654407,0
380,C1985199034,0
401,C1638697205,0
396,C1276544100,0
399,C1740647608,0
376,C227436643,0
403,C2123665998,0
402,C1568288794,0
595,C1454644509,0
380,C1929541915,0
373,C1337274322,0
375,C282599128,0
359,C1252962162,0
405,C223671698,0
376,C1129407140,0
359,C1032371403,0
469,C370286354,1
531,C1889786802,0
557,C171758172,1
573,C1438055971,0
617,C335846855,0
376,C1326328845,0
570,C913808481,0
637,C1960953151,0
369,C1441664236,0
379,C2104729215,0
527,C1899079763,0
661,C1179487871,0
397,C2081711057,0
375,C591843681,0
379,C2042057030,0
690,C1994136242,0
428,C802030763,0
379,C1810299986,0
396,C779146242,0
372,C1404129414,0
403,C1176176348,0
401,C1064543860,0
403,C812979314,0
403,C278801984,0
448,C34245895,0
408,C1991534531,0
396,C866947634,0
404,C1446363492,0
394,C559024612,0
369,C2064014136,0
378,C1720818389,0
694,C767813723,0
400,C1002621541,0
378,C533754211,0
671,C1406252838,1
479,C126312988,0
397,C873478022,0
373,C437712275,0
513,C1780909298,1
393,C565427506,0
594,C498162843,0
610,C703729475,0
692,C1274892642,0
369,C1564794783,0
402,C43608528,0
403,C287142077,0
399,C1840401063,0
403,C549970095,0
522,C1007460903,0
400,C981731717,0
500,C1201314434,0
688,C113870568,0
550,C1320853812,0
356,C421583776,0
373,C1918366615,0
360,C152493563,0
594,C1292591569,0
373,C303734796,0
404,C325019625,0
403,C1302178991,0
356,C102102319,0
400,C3248193,0
397,C2141057240,0
393,C1045996631,0
525,C1707092443,0
681,C935232626,0
440,C2134666226,1
396,C895014841,0
408,C915446479,0
381,C668735117,0
356,C386204068,0
374,C1364206061,0
402,C239296123,0
476,C1548847220,0
402,C1317244285,0
373,C1151070292,0
439,C491119745,0
407,C1901491528,0
378,C1222849880,0
507,C1981839007,1
599,C363704154,0
729,C871824170,1
522,C464642347,0
370,C773260889,0
424,C1043016955,1
380,C788931971,0
394,C781102993,0
373,C292549607,0
359,C146665825,0
402,C1209305761,0
372,C346465160,0
399,C862432819,0
394,C917827445,0
399,C606135544,0
401,C1614585187,0
399,C248474342,0
526,C1346194314,1
500,C550351137,0
384,C510588940,0
416,C1184256904,0
372,C1423067460,0
710,C1461217353,0
404,C338520221,0
375,C1068532726,0
397,C1425487588,0
383,C807143809,0
403,C1093983453,1
380,C149431529,0
565,C1666463785,1
402,C1840230577,0
401,C2030190308,0
659,C1249882087,0
569,C920372748,0
378,C961985003,0
379,C1747988381,0
401,C1425167591,0
382,C639022195,0
688,C903651320,0
588,C1741603014,0
359,C543672650,0
403,C2128970900,0
358,C836432218,0
402,C1422646819,0
378,C1412495963,0
372,C1089307214,0
398,C1148186647,0
395,C222041421,0
594,C394435157,0
403,C750048473,0
405,C2095591251,0
376,C933910143,0
525,C214111805,0
469,C1165734465,0
404,C95848629,0
402,C1057216129,0
691,C771084704,0
381,C1150719834,0
378,C686741169,0
394,C400058228,0
405,C2119373927,0
375,C488147794,0
550,C1856414703,0
406,C1192266568,0
358,C2056316537,0
396,C325001561,0
619,C2016573915,0
403,C280177431,0
398,C1362220166,0
681,C1451571767,0
478,C937684185,0
688,C1473111564,0
563,C1605351838,0
403,C275331609,0
403,C350190679,0
695,C1200026451,0
393,C1670063992,0
695,C444570613,0
369,C2117517594,0
357,C1788699626,0
592,C1897580455,0
405,C1464265928,0
403,C547230124,0
376,C453144751,0
359,C1528248960,0
379,C1653036847,0
393,C1723331885,0
403,C901368071,0
395,C2097648430,0
576,C1682124801,0
388,C76062067,1
601,C429228162,0
401,C624515487,0
380,C924454006,0
367,C961270274,1
358,C742659668,0
357,C92021956,0
397,C176732960,0
373,C798595261,0
357,C787501058,0
359,C468310052,0
397,C269977405,0
379,C174975080,0
397,C1453819906,0
371,C1252465330,0
398,C938895226,0
378,C419941214,0
730,C315149365,1
369,C911822249,0
380,C2132742668,0
400,C1776043962,0
358,C2144874855,0
401,C1181302903,0
544,C29414968,0
586,C137609755,0
395,C1314889175,0
398,C702734132,0
373,C645443990,0
403,C1727515827,0
690,C1371060633,0
705,C378559404,0
376,C19843444,0
400,C2095851642,0
544,C599949237,0
372,C66236192,0
397,C1757133952,0
394,C127482999,0
356,C943537136,0
377,C1767853304,0
372,C998014423,0
429,C677406792,0
621,C1986822150,1
687,C1826560112,0
377,C1722518830,0
402,C717663259,0
405,C1788143265,0
563,C1270484213,0
404,C1852139728,0
439,C1756549121,0
396,C545694665,0
359,C457178924,0
358,C958837725,0
376,C1036351258,0
395,C425476489,0
690,C886147315,0
471,C402573614,0
402,C206050364,0
644,C361026688,0
400,C1176066844,0
404,C1902103011,0
500,C761321888,0
406,C625668205,0
431,C1877066603,0
378,C205038476,0
400,C1191349785,0
396,C1441127858,0
403,C1031058502,0
709,C865744880,0
404,C1764749362,0
400,C792745438,0
695,C1507747500,0
403,C1921671474,0
356,C1561721441,0
691,C199375381,0
394,C1102463325,0
522,C869934752,0
598,C1880926262,0
376,C453459004,0
379,C1747759386,0
371,C50753157,0
596,C1176835103,0
661,C1152763963,0
374,C1364544570,0
546,C1745106269,0
378,C2001390272,0
692,C1362081662,0
398,C2062387667,0
542,C1106968979,0
612,C1764498789,0
375,C301797693,0
356,C1330782593,0
402,C1660686406,0
371,C1704217532,0
403,C611849595,0
370,C1874246453,0
403,C1918101550,0
379,C2084166173,1
396,C1264780024,0
400,C1380926921,0
522,C1404325291,0
402,C399246672,0
382,C80463680,0
396,C605619406,0
598,C2031919983,1
376,C146949769,0
589,C610082101,0
359,C1812182490,0
705,C1538387209,0
380,C1478811435,0
398,C1180665952,0
492,C937734682,1
378,C1603899494,0
358,C24627495,0
378,C1422313384,0
544,C419564897,0
397,C614953287,0
381,C1350455661,0
381,C1440711035,0
395,C1490383406,0
395,C1140466143,0
500,C1994442779,0
469,C1579884955,0
403,C2038283601,0
402,C677776379,0
619,C1157348093,0
378,C943072603,0
428,C1405740688,0
379,C1722483750,0
396,C1905117087,0
370,C761828025,0
380,C161167319,0
599,C557227834,1
397,C1253496432,0
400,C2017310533,0
493,C510500520,0
370,C1198205051,0
474,C211949468,0
469,C1913235785,0
370,C1401720002,0
594,C1235157272,0
403,C739136233,0
384,C408955365,0
546,C861864774,0
398,C2082183207,1
419,C121886720,0
380,C279676063,0
396,C831087014,0
403,C936911863,0
395,C537629123,0
380,C365742666,0
423,C1061777516,0
374,C469110884,0
396,C168925601,0
715,C69631759,0
375,C154484222,0
385,C1209478912,0
545,C267263386,0
397,C188954143,0
358,C643109955,0
357,C892541146,0
378,C1253724966,0
574,C1454358109,0
371,C846900486,0
356,C1105768252,0
369,C2085151661,0
382,C1941182728,0
469,C338358967,0
369,C1258238349,0
399,C1368953503,0
370,C1696678398,0
582,C2113990819,1
